,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1777027679.8876119,32.23,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.28,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.33,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.38,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.47,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.52,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.57,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.63,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.68,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.73,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.82,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.87,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.92,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.97,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.03,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.12,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.17,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.22,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.27,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.32,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.37,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.42,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.47,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.52,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.62,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.67,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.72,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.77,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.82,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.87,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.92,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,33.97,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.02,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.08,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.13,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.18,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.23,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.28,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.33,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.42,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,34.47,Instructions,,,,,,,,,,,Sound,,,
