,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1776624322.0544572,10.76,Game,1,Predictable,1.56,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.77,Game,1,Predictable,1.56,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.77,Game,1,Predictable,1.57,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.78,Game,1,Predictable,1.58,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.79,Game,1,Predictable,1.59,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.8,Game,1,Predictable,1.6,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.81,Game,1,Predictable,1.61,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.82,Game,1,Predictable,1.61,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.82,Game,1,Predictable,1.62,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.83,Game,1,Predictable,1.63,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.84,Game,1,Predictable,1.64,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.85,Game,1,Predictable,1.65,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.86,Game,1,Predictable,1.66,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.87,Game,1,Predictable,1.66,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.87,Game,1,Predictable,1.67,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.88,Game,1,Predictable,1.68,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.89,Game,1,Predictable,1.69,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.9,Game,1,Predictable,1.7,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.91,Game,1,Predictable,1.71,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.92,Game,1,Predictable,1.71,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.92,Game,1,Predictable,1.72,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.93,Game,1,Predictable,1.73,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.94,Game,1,Predictable,1.74,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.95,Game,1,Predictable,1.75,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.96,Game,1,Predictable,1.76,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.97,Game,1,Predictable,1.76,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.97,Game,1,Predictable,1.77,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.98,Game,1,Predictable,1.78,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.99,Game,1,Predictable,1.79,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.0,Game,1,Predictable,1.8,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.01,Game,1,Predictable,1.81,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.02,Game,1,Predictable,1.81,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.02,Game,1,Predictable,1.82,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.03,Game,1,Predictable,1.83,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.04,Game,1,Predictable,1.84,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.05,Game,1,Predictable,1.85,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.06,Game,1,Predictable,1.86,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.07,Game,1,Predictable,1.86,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.07,Game,1,Predictable,1.87,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.08,Game,1,Predictable,1.88,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.09,Game,1,Predictable,1.89,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.1,Game,1,Predictable,1.9,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.11,Game,1,Predictable,1.91,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.12,Game,1,Predictable,1.91,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.12,Game,1,Predictable,1.92,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.13,Game,1,Predictable,1.93,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.14,Game,1,Predictable,1.94,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.15,Game,1,Predictable,1.95,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.16,Game,1,Predictable,1.96,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.17,Game,1,Predictable,1.96,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.17,Game,1,Predictable,1.97,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.18,Game,1,Predictable,1.98,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.19,Game,1,Predictable,1.99,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.2,Game,1,Predictable,2.0,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.21,Game,1,Predictable,2.01,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.22,Game,1,Predictable,2.01,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.22,Game,1,Predictable,2.02,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.23,Game,1,Predictable,2.03,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.24,Game,1,Predictable,2.04,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.25,Game,1,Predictable,2.05,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.26,Game,1,Predictable,2.06,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.27,Game,1,Predictable,2.06,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.27,Game,1,Predictable,2.07,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.28,Game,1,Predictable,2.08,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.29,Game,1,Predictable,2.09,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.3,Game,1,Predictable,2.1,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.31,Game,1,Predictable,2.11,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.32,Game,1,Predictable,2.11,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.32,Game,1,Predictable,2.12,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.33,Game,1,Predictable,2.13,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.34,Game,1,Predictable,2.14,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.35,Game,1,Predictable,2.15,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.36,Game,1,Predictable,2.16,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.37,Game,1,Predictable,2.16,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.37,Game,1,Predictable,2.17,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.38,Game,1,Predictable,2.18,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.39,Game,1,Predictable,2.19,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.4,Game,1,Predictable,2.2,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.41,Game,1,Predictable,2.21,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.42,Game,1,Predictable,2.21,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,11.42,Game,1,Predictable,2.22,0,,,5,,,130,Sound,,,
