,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,2,1,1776625433.396702,9.92,Game,1,Predictable,1.19,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.93,Game,1,Predictable,1.2,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.94,Game,1,Predictable,1.2,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.95,Game,1,Predictable,1.21,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.96,Game,1,Predictable,1.22,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.96,Game,1,Predictable,1.23,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.97,Game,1,Predictable,1.24,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.98,Game,1,Predictable,1.25,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.99,Game,1,Predictable,1.25,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.0,Game,1,Predictable,1.26,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.01,Game,1,Predictable,1.27,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.01,Game,1,Predictable,1.28,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.02,Game,1,Predictable,1.29,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.03,Game,1,Predictable,1.3,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.04,Game,1,Predictable,1.3,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.05,Game,1,Predictable,1.31,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.06,Game,1,Predictable,1.32,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.06,Game,1,Predictable,1.33,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.07,Game,1,Predictable,1.34,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.08,Game,1,Predictable,1.35,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.09,Game,1,Predictable,1.35,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.1,Game,1,Predictable,1.36,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.11,Game,1,Predictable,1.37,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.11,Game,1,Predictable,1.38,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.12,Game,1,Predictable,1.39,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.13,Game,1,Predictable,1.4,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.14,Game,1,Predictable,1.4,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.15,Game,1,Predictable,1.41,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.16,Game,1,Predictable,1.42,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.16,Game,1,Predictable,1.43,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.17,Game,1,Predictable,1.44,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.18,Game,1,Predictable,1.45,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.19,Game,1,Predictable,1.45,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.2,Game,1,Predictable,1.46,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.21,Game,1,Predictable,1.47,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.21,Game,1,Predictable,1.48,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.22,Game,1,Predictable,1.49,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.23,Game,1,Predictable,1.5,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.24,Game,1,Predictable,1.5,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.38,Game,1,Predictable,1.51,0,,,6,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.39,Game,1,Predictable,1.65,0,,,6,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,10.4,Game,1,Predictable,1.66,0,,,6,,,130,Sound,,,
